,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,-0.2927614122179206,-0.8642765079850729,-0.33952898293862,-0.7435843989346008,-0.2882671343981613,-0.5767439235235312,0.04934419983681904,-0.5486946145021905,0.06048866480574201,-1.1024954885520486,0.20450596420371892,-1.5779172091309475,0.4972747659315437,-1.4948795498367213,0.3417398492829304,-1.7468595087283525,0.6338545937392063,-0.960360593334415,0.8441657089040787,-1.000453812849204,0.5528796734791724,-0.800244783076511,0.17830739178435606,-0.9746078442325237,1.345476834606193,-1.5236692428630383,-0.37702375088763496,-1.3250790728867066,-0.48598951317223194,-1.8507898359652137,-0.19977668363452286,-2.0044473638905265,-0.07485852313323876,-1.2127129728915718,-0.23832548758930494,-1.3861201106145076,-0.37964115863233716,-1.6218627231442597,2.0
1,0.06391690526285917,-0.47298122753502386,-0.19549892877543848,-0.19080865357594226,-0.27154916618313196,-0.07852319169658575,-0.0018280596422728843,-0.1295186485302332,0.07631254989226004,0.9667777321476768,-0.05144829986121197,0.2448894412051072,-0.22585314325348405,1.2749298139117928,-1.3840244818429137,0.6906328988331923,0.30323410388176825,0.26302315930418446,0.785699247680614,-0.19098257278969266,0.17601074219841092,0.08195279113609044,-1.6673492557322112,0.07139785869284727,0.43355441188730215,1.0660936640039431,-0.29688172968409265,0.4168590290856195,-1.1399809219772274,1.046254503292582,-0.5282355432181066,0.15777051403031409,0.0011057409616876443,-0.07940280511377587,-0.25485226909490993,0.9323962169843756,-0.39267604346848123,0.081190400285747,19.0
2,-0.19142311883157864,-0.44016815031315953,-1.9711251794532387,-0.31547489096154385,3.36627649187006,-0.2693844285719521,-0.13298651360914177,-0.13925357289506846,0.07526616939297574,-0.07535231982083603,-0.2628939718313828,-0.46770433797650446,0.728145280932943,-0.25331663769753976,0.43525477027793463,-0.03692734654892768,-0.2168448406560415,0.10139808503087731,-0.25408085821803317,-0.38266429247916817,0.48271273465853365,-0.2939590233395778,0.3172318512000037,-0.2681459810260387,0.18813442758666588,0.2713262827697315,-0.5662287008897614,-0.3362302831612903,-0.5012629916462621,0.09594487743919436,-1.123701832856513,0.4938896439686773,-0.09003776606605576,-0.3297422371703119,-0.5838594661849275,1.199472681015769,-0.5794363785070643,0.07147592304638443,10.0
3,0.3107020057963234,-0.37456574487049193,0.9865060863673948,-0.39941091053197064,0.0013791177207974534,-0.2934328734277082,-0.1547127106009028,-0.303372758801922,0.0880922119284584,-0.3202979401754283,0.11043896115790952,-0.14829870241162524,0.583052970233747,-0.40221177882827497,0.8437380159136935,-0.15592103050428094,-0.5500737535731228,-0.09865147280773082,0.34529446058876284,-0.27658443943716815,0.2560874051537179,-0.24772341453038713,0.7479502996286723,-0.3578917615934252,0.4434909221042765,0.14290812918142487,-0.5214808175621028,0.3039292447706272,0.2114556480006754,1.5004063044591571,-1.4441128654585114,0.0703864452959177,0.1385413336403275,0.576095582639721,-0.19540899479960394,0.19914569643367588,-0.1111736203602121,1.5519990172863665,10.0
4,-0.0496023802146672,-0.726336570074795,-0.2747008318067961,-0.4105764642425004,-0.29294567954929474,-0.21751372148006215,0.01754136321020772,-0.2722041464247024,0.06609608440949603,0.9187146479119841,-0.03253636892245765,-0.5664815009529368,-0.11240959101938501,-0.008485225576396516,-1.5939054219312854,-0.1232415559178689,0.28019229241977583,0.04384121847038136,0.7143575955124387,-0.3822016469210439,-0.05992351963426905,-0.04461849595947115,-1.8056383279732695,-0.3326880761472451,0.19644690814973806,0.7927310758840036,-0.4040498223411441,-0.20722669847419117,-0.2494257612355244,0.6379300607702483,-0.14526198505641758,-0.3011511133907268,-0.2050542871674247,-0.7606585157792789,-0.2400414733583896,1.0839316702676287,-0.2771274115986878,0.015393838109967816,1.0
5,0.3493828536666334,-0.12975035393047069,1.0925427146013125,0.8800836603835221,0.15162621779425745,-0.38402871699500224,0.038198017253416615,-0.41083330727774114,0.05854355652875198,-0.0995216914311503,0.3943899422152045,0.06401698955084613,0.4600919694329352,-0.5949968161134332,-0.2490398397693612,-0.22670070044161209,1.0178452483632074,-0.2365197558408121,0.7583433754865324,-0.2399811019389258,0.540645990798433,-0.462140650873143,0.10186824883425896,-0.32961086791212274,-0.3361223298928149,-0.6126704937994703,-0.42968649032560186,0.004849694719617172,0.15983773428158002,-0.44987201940007837,-2.269679489294058,1.2720838227049347,-0.02057681030394171,0.8240070837800537,-0.5719549934274435,0.12312646385255342,-0.8711139345191944,1.1291506610607687,12.0
6,-0.08783072650263626,-0.7720990718957766,0.5834049098250296,-0.4023858215557404,0.22099947034961603,-0.28343681393679476,-0.13542654245985203,-0.34178598441270386,0.062109371133117486,0.1572425964239452,0.02628760842862116,-0.016991840593638927,0.4295283775074764,-0.09005222790280581,0.623254141647675,0.0481611291905034,1.0947192653697404,-0.33372713206016297,-0.7825476513038218,-0.24584573977099577,0.13428773081927506,-0.13612900021485277,0.7761198040824075,-0.17758982048248456,0.30928821058256367,0.012515597643432812,-0.41343212466803797,0.052823869021048644,-0.13400033588491245,1.3268480385300387,0.24880857639228834,0.1627181131080094,-0.3504298659776516,0.07757091985165417,0.40174332601682194,1.524945855697347,-0.22571105857151338,0.8266010365051807,11.0
7,0.11208968610501854,-0.5639092887325943,-0.32750331176621245,-0.42639596776281063,-0.23491893031917255,0.15954240704352857,0.02251266419687511,-0.48162632756781537,0.05579926701209498,-0.3318518744368566,-0.15278229633423948,-0.10865989610148706,0.018639517737135694,-0.9778145046874843,1.1011822289555375,-1.0806008802675875,0.5441140174003789,-0.6797010333043535,-0.010799476644993878,-0.1864054505700154,0.5763643469537157,-0.6082484742344532,0.11154780923021457,-0.46974613245092284,0.3061251462264329,-0.8665912711007413,0.0016806710612880915,-0.1154993438451029,1.4971564099965147,-0.7676383806178665,-2.8896810081198283,0.7638402703376607,0.3709289038539635,-0.39168524924554565,-0.5052868403560613,-0.7916985341601447,-1.330686393894768,1.0821077297212158,12.0
8,0.044009586178813266,-0.29276993313202243,-1.7399776268436495,-0.25472154892754184,2.959353893798094,0.3622016976671465,-0.1316725276581667,0.2397898524059366,0.07096265254014579,0.23174880298025216,0.08071433475827652,1.5174017740450374,0.7789116720492827,0.48506033033339163,0.2332942218223187,0.13106582200851385,-0.3791196339140784,0.08924303354461997,0.9035964760561906,0.7381024129275706,0.6449723424420412,-0.09375664318722983,0.3890954297690584,-0.2503558252342118,0.277815663789745,-0.6005212761878819,-0.5790190580729578,2.3466183807289096,0.42302723881529886,0.1903858316211123,0.27499744333639414,1.3402773711715,-0.2786825517926357,1.6163160297109067,-0.41380660966002514,-0.4483777347331029,-0.14033948456606934,1.4237310788448427,17.0
9,-0.18031507010670245,-0.6705575482728992,0.6078105041728799,0.04965192894487781,0.2486148494616978,0.06654100773142893,-0.13590822749861098,-0.15703608932338042,0.09067613695729819,-0.3983548079498655,0.27482959887610886,0.7022591487613299,0.8166706086769554,-0.3402806045021957,0.06772251251502977,-0.43841552633929975,1.1818951408496066,-0.28281129401751265,-0.31649013859665587,0.9255972607429525,-0.04723060219770708,-0.3043627791598318,1.2672407736799118,0.02399333396090186,-0.1646667902730421,-0.7470694603560488,1.0662902453448055,1.6303787435778783,0.8248156514850641,-0.21382141996799542,-0.6348927129562885,0.4265542070780881,-0.08201183859545651,1.5885236540041756,-0.366637724746137,0.6652908251789407,0.03976891423542852,2.094802553450938,16.0
10,-0.01630668268839964,-0.33496728926981734,1.7271103910218306,2.455544241080266,0.16781808031752005,-0.3415196861252649,0.006722901442174603,0.0678472305701305,0.07860324488843426,0.10495994704755024,0.2800036183920289,0.014150583745702524,0.6736430704658607,-0.13610061411610583,-0.12543389447965048,-0.23527439454994878,1.0643773176171811,-0.46341044295286427,0.5661525508102149,-0.2248930205772254,0.523923878044887,-0.2314103352271105,0.3005729722268463,-0.21346474947035027,-0.49371759733427023,0.01001362981989024,-0.32961265031508674,0.39268493755141126,-0.2986437831563087,0.19218738931017382,-0.6197005070660505,-0.23413078240383844,0.021650927930572772,0.40478260491391227,0.07334212097031226,1.098694524618984,-0.4167787070429122,0.5086887824816444,11.0
11,0.49247882098292395,1.8659998621989984,-0.17299535284799536,-0.03660031370413152,-0.2942770571161958,0.16240310382554865,-0.025247945794356744,0.8483733750426089,0.058693866519649966,-0.17180249745906123,-0.21369051655598048,1.38428015205204,0.7280381792785469,1.449496650450341,-0.4774789203768755,0.5397823936006312,0.17737025783382704,-0.3898870734925678,-0.7820920620513647,0.5081620097087575,0.180221212839743,0.407316477431683,0.6226621096471191,0.014040665899407428,0.08128792141121072,0.16565148436032315,-0.439704572678264,-0.3536016959143193,0.7499869318020665,0.22017675486503976,-0.31333664441205533,0.8451002350169728,-0.1094299191755196,0.15941179599530333,-0.5615412087151948,0.11049471045411471,-0.30217022635406454,0.3255868594406828,8.0
